label,image_path,xmin,ymin,xmax,ymax,image_width,image_height
Tee,11428651_111194895886944_1137829301_n.jpg,527,264,640,397,640,640
Blouse,11428651_111194895886944_1137829301_n.jpg,272,264,393,423,640,640
Blouse,11428651_111194895886944_1137829301_n.jpg,560,258,626,281,640,640
Shorts,11428651_111194895886944_1137829301_n.jpg,287,423,383,542,640,640
Shorts,11428651_111194895886944_1137829301_n.jpg,552,403,640,525,640,640
Sweatshorts,11428651_111194895886944_1137829301_n.jpg,5,426,115,514,640,640
Trousers,11428651_111194895886944_1137829301_n.jpg,114,424,279,561,640,640
Trousers,11428651_111194895886944_1137829301_n.jpg,388,401,580,583,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,0,591,31,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,38,594,82,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,138,591,184,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,217,594,268,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,288,581,346,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,412,578,458,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,490,568,533,640,640,640
Footwear,11428651_111194895886944_1137829301_n.jpg,579,564,606,638,640,640
Jacket,11428651_111194895886944_1137829301_n.jpg,3,264,132,411,640,640
Brassiere,11849190_1108447272517224_1016354891_n.jpg,116,456,208,537,612,612
Dress,11849190_1108447272517224_1016354891_n.jpg,33,363,325,612,612,612
Dress,11849190_1108447272517224_1016354891_n.jpg,0,303,39,609,612,612
Tee,11821666_886589158085814_1742804912_n.jpg,415,243,1014,841,1080,1080
Tee,11821666_886589158085814_1742804912_n.jpg,239,239,588,843,1080,1080
Tee,11821666_886589158085814_1742804912_n.jpg,70,238,494,843,1080,1080
Top,11849918_1675917975964619_456003530_n.jpg,300,192,526,594,640,640
Sweatpants,11849918_1675917975964619_456003530_n.jpg,281,533,522,629,640,640
Dress,11849219_759266587536310_1409696878_n.jpg,499,544,610,774,1080,1080
Footwear,11849219_759266587536310_1409696878_n.jpg,489,931,540,987,1080,1080
Footwear,11849219_759266587536310_1409696878_n.jpg,578,865,618,942,1080,1080
Tank,11429552_669088736525280_482587270_n.jpg,309,91,426,320,640,640
Sweatpants,11429552_669088736525280_482587270_n.jpg,278,320,424,574,640,640
Footwear,11429552_669088736525280_482587270_n.jpg,306,276,360,323,640,640
Footwear,11429552_669088736525280_482587270_n.jpg,349,569,388,608,640,640
Jeans,11821778_985339878191741_418160302_n.jpg,424,670,705,1131,1080,1350
Tee,11821778_985339878191741_418160302_n.jpg,362,196,752,661,1080,1350
Footwear,11821778_985339878191741_418160302_n.jpg,446,1123,562,1332,1080,1350
Footwear,11821778_985339878191741_418160302_n.jpg,567,1084,631,1248,1080,1350
Leggings,11821800_869117296456648_148315572_n.jpg,342,715,614,922,960,960
Outter,11821800_869117296456648_148315572_n.jpg,251,253,689,716,960,960
Shirt,11849796_1668076766811916_1894264478_n.jpg,281,177,423,503,505,505
Tee,11849796_1668076766811916_1894264478_n.jpg,310,184,385,260,505,505
Jacket,11849796_1668076766811916_1894264478_n.jpg,81,149,505,505,505,505
Tee,11821837_944160562296528_1657152094_n.jpg,220,230,656,870,885,885
Brassiere,11849804_502471346596448_2120574338_n.jpg,380,322,713,643,1080,1080
Leggings,11849804_502471346596448_2120574338_n.jpg,346,762,752,1076,1080,1080
Jacket,11849804_502471346596448_2120574338_n.jpg,54,345,922,1074,1080,1080
Leggings,11848891_832786290166879_1093718210_n.jpg,312,303,471,625,640,640
Jacket,11848891_832786290166879_1093718210_n.jpg,230,91,481,430,640,640
Tee,11849050_765973370174531_1486786699_n.jpg,534,282,621,591,1080,1080
Trousers,11849050_765973370174531_1486786699_n.jpg,450,588,618,937,1080,1080
Footwear,11849050_765973370174531_1486786699_n.jpg,440,943,527,1038,1080,1080
Footwear,11849050_765973370174531_1486786699_n.jpg,540,920,661,1008,1080,1080
Jacket,11849050_765973370174531_1486786699_n.jpg,393,274,662,597,1080,1080
Brassiere,11849892_1709103795989737_402313315_n.jpg,478,324,546,372,1080,1080
Top,11849892_1709103795989737_402313315_n.jpg,477,283,564,488,1080,1080
Skirt,11849892_1709103795989737_402313315_n.jpg,458,479,584,622,1080,1080
Blouse,11849892_1709103795989737_402313315_n.jpg,395,262,635,673,1080,1080
Footwear,11849892_1709103795989737_402313315_n.jpg,506,914,567,1056,1080,1080
Footwear,11849892_1709103795989737_402313315_n.jpg,477,823,530,908,1080,1080
Jacket,11849892_1709103795989737_402313315_n.jpg,301,231,668,550,1080,1080
Top,11875400_122467401433477_1498150673_n.jpg,273,157,331,240,420,420
Dress,11875400_122467401433477_1498150673_n.jpg,5,93,152,321,420,420
Jacket,11875400_122467401433477_1498150673_n.jpg,191,101,388,327,420,420
Sunglasses,11881595_854651541286635_1339094834_n.jpg,292,118,428,180,640,640
Scarf,11881595_854651541286635_1339094834_n.jpg,298,237,424,357,640,640
Jacket,11881595_854651541286635_1339094834_n.jpg,156,254,559,637,640,640
Sweater,11881673_460933044086749_272101097_n.jpg,86,537,1056,1076,1080,1080
Top,11856859_862651200470575_211185750_n.jpg,204,300,514,617,1080,1080
Skirt,11856859_862651200470575_211185750_n.jpg,208,652,493,1078,1080,1080
Dress,11875371_860316124044552_651255637_n.jpg,178,62,907,1080,1080,1080
Brassiere,11899462_1630547683884675_1897513316_n.jpg,174,284,448,567,1080,1080
_Underwear,11899462_1630547683884675_1897513316_n.jpg,109,645,393,989,1080,1080
Dress,11887056_1129537623742166_445468165_n.jpg,156,345,457,984,1080,1080
Dress,11887056_1129537623742166_445468165_n.jpg,683,238,894,669,1080,1080
High heels,11887056_1129537623742166_445468165_n.jpg,748,878,853,998,1080,1080
High heels,11887056_1129537623742166_445468165_n.jpg,727,858,808,983,1080,1080
Sweater,11887112_1040873835923322_462114365_n.jpg,0,374,697,1149,918,1149
Dress,11899555_1651201588470950_180082231_n.jpg,296,194,529,758,1080,1080
Dress,11899555_1651201588470950_180082231_n.jpg,529,143,744,699,1080,1080
High heels,11899555_1651201588470950_180082231_n.jpg,321,915,450,1041,1080,1080
High heels,11899555_1651201588470950_180082231_n.jpg,489,946,556,1080,1080,1080
High heels,11899555_1651201588470950_180082231_n.jpg,560,928,645,1047,1080,1080
Trousers,11850122_1464559773868261_1063406122_n.jpg,340,937,711,1076,1080,1080
Hoodie,11850122_1464559773868261_1063406122_n.jpg,271,173,814,990,1080,1080
Coat,11850178_1110886558926302_1087854555_n.jpg,238,155,527,788,1080,1080
Tee,11850178_1110886558926302_1087854555_n.jpg,332,199,464,380,1080,1080
Trousers,11850178_1110886558926302_1087854555_n.jpg,312,371,599,888,1080,1080
High heels,11850178_1110886558926302_1087854555_n.jpg,370,903,458,1029,1080,1080
High heels,11850178_1110886558926302_1087854555_n.jpg,438,902,562,1035,1080,1080
Sweater,11887213_507742426066681_655652932_n.jpg,1,132,635,639,640,640
Blouse,11887213_507742426066681_655652932_n.jpg,241,187,396,314,640,640
Tank,11850221_985933601457695_567695700_n.jpg,449,136,696,632,1080,1080
Sweatpants,11850221_985933601457695_567695700_n.jpg,367,553,676,981,1080,1080
Footwear,11850221_985933601457695_567695700_n.jpg,332,497,446,571,1080,1080
Footwear,11850221_985933601457695_567695700_n.jpg,502,1012,620,1080,1080,1080
Sunglasses,11899677_1633551970243247_2019749588_n.jpg,105,61,250,111,1080,1080
Sunglasses,11899677_1633551970243247_2019749588_n.jpg,734,77,884,146,1080,1080
Jeans,11899677_1633551970243247_2019749588_n.jpg,130,841,409,1072,1080,1080
Jeans,11899677_1633551970243247_2019749588_n.jpg,676,859,1000,1073,1080,1080
Tee,11899677_1633551970243247_2019749588_n.jpg,36,173,464,929,1080,1080
Tee,11899677_1633551970243247_2019749588_n.jpg,564,188,1047,993,1080,1080
Brassiere,11910246_694977027306375_777633084_n.jpg,144,270,408,640,1080,1080
Brassiere,11910246_694977027306375_777633084_n.jpg,682,273,947,647,1080,1080
_Underwear,11910246_694977027306375_777633084_n.jpg,176,752,414,899,1080,1080
_Underwear,11910246_694977027306375_777633084_n.jpg,650,749,967,922,1080,1080
Shirt,11906342_1229051903787512_1852230062_n.jpg,49,132,302,532,640,640
Headwear,11906342_1229051903787512_1852230062_n.jpg,133,7,261,105,640,640
Jeans,11906342_1229051903787512_1852230062_n.jpg,6,479,179,634,640,640
Tee,11906342_1229051903787512_1852230062_n.jpg,75,212,190,497,640,640
Blazer,11906180_1660844894138704_1546732661_n.jpg,573,476,845,1181,1080,1350
Jumpsuit,11906180_1660844894138704_1546732661_n.jpg,545,618,702,1334,1080,1350
Dress,11906180_1660844894138704_1546732661_n.jpg,280,347,599,1325,1080,1350
Dress,11918012_932542346789505_1439027137_n.jpg,237,309,526,744,744,744
Tee,11925759_912928998781792_1529618611_n.jpg,355,229,688,640,1080,1080
Sweatpants,11925759_912928998781792_1529618611_n.jpg,382,615,838,1076,1080,1080
Top,11917731_526452814196038_846351454_n.jpg,208,199,480,550,640,640
Sweater,11925786_1048630315167623_989632168_n.jpg,459,271,711,534,1080,1080
Trousers,11925786_1048630315167623_989632168_n.jpg,487,524,718,822,1080,1080
Footwear,11925786_1048630315167623_989632168_n.jpg,511,894,565,1019,1080,1080
Footwear,11925786_1048630315167623_989632168_n.jpg,567,894,615,1020,1080,1080
Brassiere,11917810_490571601105908_115625273_n.jpg,207,268,431,490,640,640
Dress,11925851_1493067857671189_429753679_n.jpg,231,509,901,1350,1080,1350
Sunglasses,11909100_1128515440495211_750168770_n.jpg,676,48,832,117,1080,1080
Dress,11909100_1128515440495211_750168770_n.jpg,602,234,1044,1078,1080,1080
Romper,11917998_901785056565006_725165383_n.jpg,250,149,533,505,612,612
Footwear,11917998_901785056565006_725165383_n.jpg,158,487,294,612,612,612
Footwear,11917998_901785056565006_725165383_n.jpg,338,532,418,609,612,612
Sunglasses,11909385_1500303223627814_1652621401_n.jpg,270,65,356,101,640,640
Handbag,11909385_1500303223627814_1652621401_n.jpg,298,410,399,520,640,640
Dress,11909385_1500303223627814_1652621401_n.jpg,181,156,422,617,640,640
Dress,11934779_1696032874010779_59436790_n.jpg,34,104,201,373,640,640
Dress,11934779_1696032874010779_59436790_n.jpg,244,111,392,371,640,640
Dress,11934779_1696032874010779_59436790_n.jpg,467,103,606,371,640,640
High heels,11934779_1696032874010779_59436790_n.jpg,8,544,61,621,640,640
High heels,11934779_1696032874010779_59436790_n.jpg,165,542,207,627,640,640
High heels,11934779_1696032874010779_59436790_n.jpg,215,544,257,620,640,640
High heels,11934779_1696032874010779_59436790_n.jpg,373,544,418,621,640,640
High heels,11934779_1696032874010779_59436790_n.jpg,479,543,556,622,640,640
Cardigan,11934792_1484891638503318_1237673946_n.jpg,0,227,979,1072,1080,1080
Swimwear,11934792_1484891638503318_1237673946_n.jpg,405,450,784,1079,1080,1080
Shirt,11910143_1596663930596985_1212281976_n.jpg,512,433,602,663,1080,1080
Headwear,11910143_1596663930596985_1212281976_n.jpg,450,269,639,399,1080,1080
Jacket,11910143_1596663930596985_1212281976_n.jpg,410,440,676,669,1080,1080
Top,12070719_1697113753910677_2054377466_n.jpg,694,256,914,680,1080,950
Leggings,12070719_1697113753910677_2054377466_n.jpg,583,562,966,950,1080,950
Coat,11950495_1623066621314561_695877274_n.jpg,94,238,838,1078,1080,1080
Skirt,11950495_1623066621314561_695877274_n.jpg,379,785,649,1080,1080,1080
Dress,11930810_881313581946714_1790361044_n.jpg,49,307,585,828,662,828
Shirt,12080477_1701945643368598_1140642588_n.jpg,385,418,678,725,1080,1080
Headwear,12080477_1701945643368598_1140642588_n.jpg,590,406,671,496,1080,1080
Trousers,12080477_1701945643368598_1140642588_n.jpg,394,668,637,1016,1080,1080
Footwear,12080477_1701945643368598_1140642588_n.jpg,388,1012,443,1052,1080,1080
Footwear,12080477_1701945643368598_1140642588_n.jpg,571,996,641,1046,1080,1080
Tee,12080478_914406201930287_1769663366_n.jpg,281,133,407,353,640,640
Sweatpants,12080478_914406201930287_1769663366_n.jpg,282,329,397,550,640,640
Footwear,12080478_914406201930287_1769663366_n.jpg,286,542,356,592,640,640
Footwear,12080478_914406201930287_1769663366_n.jpg,356,547,403,606,640,640
Jeans,12080594_1709207549110445_1124442496_n.jpg,167,826,495,1000,1000,1000
Blouse,12080594_1709207549110445_1124442496_n.jpg,139,260,615,874,1000,1000
Dress,12063038_1119273234769630_1636706751_n.jpg,259,205,478,590,720,720
Footwear,12063038_1119273234769630_1636706751_n.jpg,371,619,441,717,720,720
Footwear,12063038_1119273234769630_1636706751_n.jpg,232,622,308,717,720,720
Jacket,12063038_1119273234769630_1636706751_n.jpg,206,144,486,461,720,720
Sweatshorts,12063052_525330034299692_597788545_n.jpg,532,585,846,924,1080,1080
Hoodie,12063052_525330034299692_597788545_n.jpg,458,0,941,620,1080,1080
Sunglasses,12093250_1700745070158658_2137810542_n.jpg,508,99,614,156,1080,1080
Scarf,12093250_1700745070158658_2137810542_n.jpg,493,171,593,270,1080,1080
Sweater,12093250_1700745070158658_2137810542_n.jpg,385,179,665,596,1080,1080
Jeans,12093250_1700745070158658_2137810542_n.jpg,394,538,635,922,1080,1080
Footwear,12093250_1700745070158658_2137810542_n.jpg,385,912,455,1041,1080,1080
Footwear,12093250_1700745070158658_2137810542_n.jpg,562,902,703,1026,1080,1080
Shirt,12093357_703992766397668_1432963392_n.jpg,84,14,567,609,638,617
Tee,12093357_703992766397668_1432963392_n.jpg,263,61,401,592,638,617
Brassiere,12063129_647070065395736_1518577416_n.jpg,320,142,502,230,1080,1080
Top,12063129_647070065395736_1518577416_n.jpg,258,156,560,668,1080,1080
Sweatshorts,12063129_647070065395736_1518577416_n.jpg,256,580,602,812,1080,1080
Footwear,12063129_647070065395736_1518577416_n.jpg,679,1003,797,1070,1080,1080
Skirt,12093438_1649082818675433_232798544_n.jpg,193,453,439,811,650,813
Blouse,12093438_1649082818675433_232798544_n.jpg,165,229,490,727,650,813
Coat,12093462_436062989918970_510638236_n.jpg,255,115,784,1053,1080,1080
Skirt,12093462_436062989918970_510638236_n.jpg,488,529,646,923,1080,1080
Blouse,12093462_436062989918970_510638236_n.jpg,523,230,670,567,1080,1080
Dress,12070695_1651103285129692_1148324274_n.jpg,346,147,587,855,917,1125
High heels,12070695_1651103285129692_1148324274_n.jpg,349,814,433,1035,917,1125
High heels,12070695_1651103285129692_1148324274_n.jpg,505,859,600,1105,917,1125
Suit,11939635_1648002275489200_1624957169_n.jpg,102,392,371,933,1080,938
Suit,11939635_1648002275489200_1624957169_n.jpg,636,387,933,938,1080,938
Dress,11939635_1648002275489200_1624957169_n.jpg,393,441,610,934,1080,938
Jacket,12093625_1163886973624955_1533385132_n.jpg,0,31,367,638,640,640
Jacket,12093625_1163886973624955_1533385132_n.jpg,364,32,638,638,640,640
Leggings,12104987_582789358541815_1666774987_n.jpg,162,578,505,799,640,800
Tee,12104987_582789358541815_1666774987_n.jpg,221,129,486,629,640,800
Jacket,12104987_582789358541815_1666774987_n.jpg,139,0,580,638,640,800
Sweater,12105138_188944828104738_500095411_n.jpg,349,165,685,596,1080,1080
Trousers,12105138_188944828104738_500095411_n.jpg,261,526,732,861,1080,1080
Footwear,12105138_188944828104738_500095411_n.jpg,391,828,508,1025,1080,1080
Footwear,12105138_188944828104738_500095411_n.jpg,488,782,608,984,1080,1080
Shirt,11950453_457431614438745_1302674921_n.jpg,271,23,376,75,640,640
Shirt,11950453_457431614438745_1302674921_n.jpg,188,415,445,522,640,640
Jeans,11950453_457431614438745_1302674921_n.jpg,191,486,449,640,640,640
Jacket,11950453_457431614438745_1302674921_n.jpg,119,17,516,507,640,640
Jeans,12105244_1654889041461149_987858373_n.jpg,104,406,449,718,1080,718
Tee,12105244_1654889041461149_987858373_n.jpg,0,116,262,423,1080,718
Tee,12105244_1654889041461149_987858373_n.jpg,773,256,882,331,1080,718
Shorts,12105244_1654889041461149_987858373_n.jpg,0,425,234,702,1080,718
Trousers,12105244_1654889041461149_987858373_n.jpg,751,315,871,454,1080,718
Footwear,12105244_1654889041461149_987858373_n.jpg,739,423,772,452,1080,718
Footwear,12105244_1654889041461149_987858373_n.jpg,835,445,886,474,1080,718
Top,12107648_590582937766901_1580069832_n.jpg,120,148,205,230,446,558
Skirt,12107648_590582937766901_1580069832_n.jpg,83,227,331,498,446,558
Headwear,12107648_590582937766901_1580069832_n.jpg,106,49,216,120,446,558
Jacket,12107672_422716331270510_277672927_n.jpg,169,4,909,1076,1080,1080
Skirt,11950473_939089606172649_761813885_n.jpg,23,523,596,953,1080,1080
Handbag,11950473_939089606172649_761813885_n.jpg,499,362,1080,959,1080,1080
Tee,11950473_939089606172649_761813885_n.jpg,130,94,250,514,1080,1080
Jacket,11950473_939089606172649_761813885_n.jpg,8,3,521,555,1080,1080
Coat,12132684_1497456967221375_1247525134_n.jpg,179,251,367,579,960,960
Sweater,12132684_1497456967221375_1247525134_n.jpg,226,269,322,519,960,960
Trousers,12132684_1497456967221375_1247525134_n.jpg,194,500,321,735,960,960
Trousers,12132684_1497456967221375_1247525134_n.jpg,619,156,870,471,960,960
Footwear,12132684_1497456967221375_1247525134_n.jpg,174,730,232,781,960,960
Footwear,12132684_1497456967221375_1247525134_n.jpg,239,738,292,788,960,960
Footwear,12132684_1497456967221375_1247525134_n.jpg,590,428,760,599,960,960
Footwear,12132684_1497456967221375_1247525134_n.jpg,706,476,843,629,960,960
Brassiere,12135483_1035141649853078_2044095984_n.jpg,427,373,626,571,1080,1080
Top,12135483_1035141649853078_2044095984_n.jpg,418,253,631,685,1080,1080
Cardigan,12135483_1035141649853078_2044095984_n.jpg,302,294,759,1079,1080,1080
Trousers,12135483_1035141649853078_2044095984_n.jpg,356,720,618,1078,1080,1080
Jumpsuit,12135192_856505557809118_1386442113_n.jpg,40,8,160,416,640,640
Jumpsuit,12135192_856505557809118_1386442113_n.jpg,249,188,411,529,640,640
Jumpsuit,12135192_856505557809118_1386442113_n.jpg,478,223,600,634,640,640
Blouse,12139594_1514457482180999_1332574530_n.jpg,227,62,444,305,640,427
Shorts,12139594_1514457482180999_1332574530_n.jpg,270,219,409,308,640,427
Tank,12139678_1519383381708966_411700757_n.jpg,216,108,582,845,1080,1350
Handbag,12135194_486306431550334_1578812406_n.jpg,54,198,99,238,612,612
Headwear,12135194_486306431550334_1578812406_n.jpg,8,65,80,121,612,612
Dress,12135194_486306431550334_1578812406_n.jpg,207,18,428,612,612,612
Sunglasses,12139830_1664844683757711_783810965_n.jpg,119,72,197,119,612,612
Coat,12139830_1664844683757711_783810965_n.jpg,31,145,293,580,612,612
Jeans,12139830_1664844683757711_783810965_n.jpg,132,269,457,491,612,612
Footwear,12139830_1664844683757711_783810965_n.jpg,322,453,448,552,612,612
Footwear,12139830_1664844683757711_783810965_n.jpg,415,428,539,512,612,612
Brassiere,12139771_480131388841204_1189550362_n.jpg,304,265,496,440,727,829
